MM:DD:YYYY hh:mm:ss,Library_Version,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Elapsed_Time,Binary_Pellets,Interpellet_Intervals,Binary_Left_Pokes,Binary_Right_Pokes,Correct_Poke,Concat_#,Mode
2024-08-28 11:58:54,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,0,1,0,0,,,0.11,0 days 00:00:00.000000000,0.0,,0.0,1.0,0.0,0,RevNeutral
2024-08-28 12:08:28,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,0,2,0,0,,,0.33,0 days 00:09:34.000000000,0.0,,0.0,1.0,0.0,0,RevNeutral
2024-08-28 12:08:35,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,1,2,0,0,,,0.13,0 days 00:09:41.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 12:14:13,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,2,2,0,0,,,0.13,0 days 00:15:19.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 12:15:29,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,2,3,0,0,,,0.34,0 days 00:16:35.000000000,0.0,,0.0,1.0,0.0,0,RevNeutral
2024-08-28 12:18:33,1.17.0,RevNeutral,13,3.67,3.0,1,Pellet,Left,2,3,1,0,,,,0 days 00:19:39.000000000,1.0,,0.0,0.0,,0,RevNeutral
2024-08-28 12:46:15,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,3,3,1,0,,,0.28,0 days 00:47:21.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 12:46:16,1.17.0,RevNeutral,13,3.67,1.0,1,Pellet,Left,3,3,2,0,0.3,1663.0,,0 days 00:47:22.000000000,1.0,27.716666666666665,0.0,0.0,,0,RevNeutral
2024-08-28 12:46:38,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,4,3,2,0,,,0.07,0 days 00:47:44.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 12:46:39,1.17.0,RevNeutral,13,3.67,1.0,1,Pellet,Left,4,3,3,0,0.3,23.0,,0 days 00:47:45.000000000,1.0,0.38333333333333336,0.0,0.0,,0,RevNeutral
2024-08-28 12:47:02,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,5,3,3,0,,,0.13,0 days 00:48:08.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 12:47:03,1.17.0,RevNeutral,13,3.67,1.0,1,Pellet,Left,5,3,4,0,0.18,24.0,,0 days 00:48:09.000000000,1.0,0.4,0.0,0.0,,0,RevNeutral
2024-08-28 12:47:23,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,6,3,4,0,,,0.07,0 days 00:48:29.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 12:47:27,1.17.0,RevNeutral,13,3.67,2.0,1,Pellet,Left,6,3,5,0,0.18,23.0,,0 days 00:48:33.000000000,1.0,0.4,0.0,0.0,,0,RevNeutral
2024-08-28 12:47:49,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,7,3,5,0,,,0.28,0 days 00:48:55.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 12:47:50,1.17.0,RevNeutral,13,3.67,1.0,1,Pellet,Left,7,3,6,0,0.3,24.0,,0 days 00:48:56.000000000,1.0,0.38333333333333336,0.0,0.0,,0,RevNeutral
2024-08-28 13:52:01,1.17.0,RevNeutral,13,3.66,,1,Poke,Left,8,3,6,0,,,0.05,0 days 01:53:07.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 13:52:02,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,9,3,6,0,,,0.08,0 days 01:53:08.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 13:52:05,1.17.0,RevNeutral,13,3.67,3.0,1,Pellet,Left,9,3,7,0,0.24,3855.0,,0 days 01:53:11.000000000,1.0,64.25,0.0,0.0,,0,RevNeutral
2024-08-28 13:52:28,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,10,3,7,0,,,0.18,0 days 01:53:34.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 13:52:29,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,11,3,7,0,,,0.08,0 days 01:53:35.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 13:52:32,1.17.0,RevNeutral,13,3.67,2.0,1,Pellet,Left,11,3,8,0,0.3,27.0,,0 days 01:53:38.000000000,1.0,0.45,0.0,0.0,,0,RevNeutral
2024-08-28 13:52:46,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,12,3,8,0,,,0.05,0 days 01:53:52.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 13:52:48,1.17.0,RevNeutral,13,3.67,1.0,1,Pellet,Left,12,3,9,0,0.79,16.0,,0 days 01:53:54.000000000,1.0,0.26666666666666666,0.0,0.0,,0,RevNeutral
2024-08-28 13:53:29,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,13,3,9,0,,,0.21,0 days 01:54:35.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 13:53:30,1.17.0,RevNeutral,13,3.66,1.0,1,Pellet,Left,13,3,10,0,0.18,42.0,,0 days 01:54:36.000000000,1.0,0.7,0.0,0.0,,0,RevNeutral
2024-08-28 13:54:17,1.17.0,RevNeutral,13,3.66,,1,Poke,Left,14,3,10,0,,,0.38,0 days 01:55:23.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 13:54:18,1.17.0,RevNeutral,13,3.67,1.0,1,Pellet,Left,14,3,11,0,0.61,48.0,,0 days 01:55:24.000000000,1.0,0.8,0.0,0.0,,0,RevNeutral
2024-08-28 14:06:25,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,15,3,11,0,,,0.32,0 days 02:07:31.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 14:06:26,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,16,3,11,0,,,0.03,0 days 02:07:32.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 14:06:29,1.17.0,RevNeutral,13,3.67,2.0,1,Pellet,Left,16,3,12,0,0.97,731.0,,0 days 02:07:35.000000000,1.0,12.183333333333334,0.0,0.0,,0,RevNeutral
2024-08-28 14:29:27,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,17,3,12,0,,,0.17,0 days 02:30:33.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 14:29:28,1.17.0,RevNeutral,13,3.67,1.0,1,Pellet,Left,17,3,13,0,0.55,1379.0,,0 days 02:30:34.000000000,1.0,22.983333333333334,0.0,0.0,,0,RevNeutral
2024-08-28 14:29:59,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,18,3,13,0,,,0.34,0 days 02:31:05.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 14:30:00,1.17.0,RevNeutral,13,3.67,1.0,1,Pellet,Left,18,3,14,0,0.24,32.0,,0 days 02:31:06.000000000,1.0,0.5333333333333333,0.0,0.0,,0,RevNeutral
2024-08-28 14:50:35,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,19,3,14,0,,,0.15,0 days 02:51:41.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 14:50:37,1.17.0,RevNeutral,13,3.67,1.0,1,Pellet,Left,19,3,15,0,0.42,1237.0,,0 days 02:51:43.000000000,1.0,20.616666666666667,0.0,0.0,,0,RevNeutral
2024-08-28 14:51:22,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,20,3,15,0,,,0.21,0 days 02:52:28.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 14:51:23,1.17.0,RevNeutral,13,3.67,1.0,1,Pellet,Left,20,3,16,0,0.24,46.0,,0 days 02:52:29.000000000,1.0,0.7666666666666667,0.0,0.0,,0,RevNeutral
2024-08-28 14:51:54,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,21,3,16,0,,,0.14,0 days 02:53:00.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 14:51:55,1.17.0,RevNeutral,13,3.66,1.0,1,Pellet,Left,21,3,17,0,0.3,32.0,,0 days 02:53:01.000000000,1.0,0.5333333333333333,0.0,0.0,,0,RevNeutral
2024-08-28 15:19:33,1.17.0,RevNeutral,13,3.66,,1,Poke,Left,22,3,17,0,,,0.64,0 days 03:20:39.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 15:19:33,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,23,3,17,0,,,0.02,0 days 03:20:39.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 15:19:37,1.17.0,RevNeutral,13,3.66,2.0,1,Pellet,Left,23,3,18,0,0.79,1662.0,,0 days 03:20:43.000000000,1.0,27.7,0.0,0.0,,0,RevNeutral
2024-08-28 15:20:31,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,24,3,18,0,,,0.23,0 days 03:21:37.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 15:20:32,1.17.0,RevNeutral,13,3.66,,1,Poke,Left,25,3,18,0,,,0.08,0 days 03:21:38.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 15:20:35,1.17.0,RevNeutral,13,3.66,3.0,1,Pellet,Left,25,3,19,0,0.06,58.0,,0 days 03:21:41.000000000,1.0,0.9666666666666667,0.0,0.0,,0,RevNeutral
2024-08-28 15:21:01,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,26,3,19,0,,,0.13,0 days 03:22:07.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
2024-08-28 15:21:02,1.17.0,RevNeutral,13,3.66,2.0,1,Pellet,Left,26,3,20,0,0.12,27.0,,0 days 03:22:08.000000000,1.0,0.45,0.0,0.0,,0,RevNeutral
2024-08-28 16:20:37,1.17.0,RevNeutral,13,3.67,,1,Poke,Left,27,3,20,0,,,0.27,0 days 04:21:43.000000000,0.0,,1.0,0.0,1.0,0,RevNeutral
