MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/15/2023 11:54,1.17.0,Bandit,24,4.02,nan,30,80,20,Left,Left,1,0,0,0,nan,nan,0.11
9/15/2023 11:55,1.17.0,Bandit,24,4.02,3,30,80,20,Pellet,Left,1,0,1,0,1.16,nan,nan
9/15/2023 11:55,1.17.0,Bandit,24,4.02,nan,30,80,20,Left,Left,2,0,1,1,nan,nan,0.06
9/15/2023 11:55,1.17.0,Bandit,24,4.02,1,30,80,20,Pellet,Left,2,0,2,1,1.34,56,nan
9/15/2023 11:56,1.17.0,Bandit,24,4.02,nan,30,80,20,Left,Left,3,0,2,2,nan,nan,0.15
9/15/2023 11:56,1.17.0,Bandit,24,4.02,1,30,80,20,Pellet,Left,3,0,3,2,0.79,4,nan
9/15/2023 11:56,1.17.0,Bandit,24,4.02,nan,30,80,20,Left,Left,4,0,3,3,nan,nan,0.06
9/15/2023 11:56,1.17.0,Bandit,24,4.02,1,30,80,20,Pellet,Left,4,0,4,3,0.36,4,nan
9/15/2023 12:00,1.17.0,Bandit,24,4.01,nan,30,80,20,Right,Left,4,1,4,4,nan,nan,0.53
9/15/2023 12:00,1.17.0,Bandit,24,4.02,nan,30,80,20,RightWithPellet,Left,4,2,4,4,nan,nan,0.4
9/15/2023 12:00,1.17.0,Bandit,24,4.02,nan,30,80,20,RightWithPellet,Left,4,3,4,4,nan,nan,0.34
9/15/2023 12:41,1.17.0,Bandit,24,4.02,nan,30,80,20,RightWithPellet,Left,4,3,4,4,nan,nan,0.04
9/15/2023 13:55,1.17.0,Bandit,24,4.01,nan,30,80,20,RightWithPellet,Left,4,3,4,4,nan,nan,0.23
9/15/2023 17:05,1.17.0,Bandit,24,4,1,30,80,20,Pellet,Left,4,3,5,4,Timed_out,18588,nan
9/15/2023 17:27,1.17.0,Bandit,24,4,nan,30,80,20,Left,Left,5,3,5,5,nan,nan,0.24
9/15/2023 17:28,1.17.0,Bandit,24,4,1,30,80,20,Pellet,Left,5,3,6,5,3.86,1328,nan
9/15/2023 17:39,1.17.0,Bandit,24,4,nan,30,80,20,Right,Left,5,4,6,6,nan,nan,0.42
9/15/2023 17:39,1.17.0,Bandit,24,4,nan,30,80,20,Left,Left,6,4,6,6,nan,nan,0.05
9/15/2023 17:39,1.17.0,Bandit,24,4,1,30,80,20,Pellet,Left,6,4,7,6,1.59,706,nan
9/15/2023 17:40,1.17.0,Bandit,24,4,nan,30,80,20,Left,Left,7,4,7,7,nan,nan,0.12
9/15/2023 17:53,1.17.0,Bandit,24,4,nan,30,80,20,Left,Left,8,4,7,7,nan,nan,0.11
9/15/2023 17:53,1.17.0,Bandit,24,4,nan,30,80,20,LeftWithPellet,Left,8,4,7,7,nan,nan,0.16
9/15/2023 17:53,1.17.0,Bandit,24,4,1,30,80,20,Pellet,Left,8,4,8,7,4.87,813,nan
9/15/2023 17:53,1.17.0,Bandit,24,4,nan,30,80,20,Left,Left,9,4,8,8,nan,nan,0.56
9/15/2023 17:53,1.17.0,Bandit,24,4,1,30,80,20,Pellet,Left,9,4,9,8,0.48,33,nan
9/15/2023 17:54,1.17.0,Bandit,24,4,nan,30,80,20,Right,Left,9,5,9,9,nan,nan,0.19
9/15/2023 17:54,1.17.0,Bandit,24,4,1,30,80,20,Pellet,Left,9,5,10,9,1.4,62,nan
9/15/2023 17:55,1.17.0,Bandit,24,4,nan,30,80,20,Right,Left,9,6,10,10,nan,nan,0.4
9/15/2023 17:55,1.17.0,Bandit,24,4,nan,30,80,20,Right,Left,9,7,10,10,nan,nan,0.33
9/15/2023 17:55,1.17.0,Bandit,24,4,nan,30,80,20,Right,Left,9,8,10,10,nan,nan,0.44
9/15/2023 17:55,1.17.0,Bandit,24,4,1,30,80,20,Pellet,Left,9,8,11,10,1.71,55,nan
9/15/2023 17:56,1.17.0,Bandit,24,4,nan,30,80,20,Right,Left,9,9,11,11,nan,nan,0.65
9/15/2023 17:56,1.17.0,Bandit,24,4,nan,30,80,20,RightWithPellet,Left,9,10,11,11,nan,nan,0.07
9/15/2023 17:56,1.17.0,Bandit,24,4.01,1,30,80,20,Pellet,Left,9,10,12,11,3.99,46,nan
9/15/2023 17:57,1.17.0,Bandit,24,4,nan,30,80,20,Right,Left,9,11,12,12,nan,nan,0.06
9/15/2023 17:57,1.17.0,Bandit,24,4,nan,30,80,20,RightinTimeout,Left,9,11,12,12,nan,nan,0
9/15/2023 17:57,1.17.0,Bandit,24,4,nan,30,80,20,RightinTimeout,Left,9,11,12,12,nan,nan,0
9/15/2023 17:57,1.17.0,Bandit,24,4,nan,30,80,20,RightinTimeout,Left,9,11,12,12,nan,nan,0
9/15/2023 17:57,1.17.0,Bandit,24,4,nan,30,80,20,RightinTimeout,Left,9,11,12,12,nan,nan,0
