MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/15/2023 11:41,1.17.0,Bandit,15,3.94,nan,30,80,20,Left,Left,1,0,0,0,nan,nan,0.33
9/15/2023 11:41,1.17.0,Bandit,15,3.94,3,30,80,20,Pellet,Left,1,0,1,0,2.69,nan,nan
9/15/2023 11:43,1.17.0,Bandit,15,3.94,nan,30,80,20,Left,Left,2,0,1,0,nan,nan,0.37
9/15/2023 11:45,1.17.0,Bandit,15,3.94,4,30,80,20,Pellet,Left,2,0,2,0,Timed_out,nan,nan
9/15/2023 11:46,1.17.0,Bandit,15,3.94,nan,30,80,20,Right,Left,2,1,2,1,nan,nan,0.01
9/15/2023 11:46,1.17.0,Bandit,15,3.94,nan,30,80,20,RightinTimeout,Left,2,1,2,1,nan,nan,0
9/15/2023 11:48,1.17.0,Bandit,15,3.94,nan,30,80,20,Left,Left,3,1,2,1,nan,nan,0.63
9/15/2023 11:48,1.17.0,Bandit,15,3.94,nan,30,80,20,LeftinTimeOut,Left,3,1,2,1,nan,nan,nan
9/15/2023 11:48,1.17.0,Bandit,15,3.94,nan,30,80,20,Left,Left,4,1,2,1,nan,nan,0.45
9/15/2023 11:48,1.17.0,Bandit,15,3.94,2,30,80,20,Pellet,Left,4,1,3,1,2.01,199,nan
9/15/2023 11:51,1.17.0,Bandit,15,3.94,nan,30,80,20,Right,Left,4,2,3,2,nan,nan,0.46
9/15/2023 11:51,1.17.0,Bandit,15,3.94,nan,30,80,20,RightinTimeout,Left,4,2,3,2,nan,nan,0
9/15/2023 12:11,1.17.0,Bandit,15,3.94,nan,30,80,20,Left,Left,5,2,3,2,nan,nan,0.11
9/15/2023 12:11,1.17.0,Bandit,15,3.94,nan,30,80,20,LeftDuringDispense,Left,5,2,3,2,nan,nan,0.02
9/15/2023 12:11,1.17.0,Bandit,15,3.94,2,30,80,20,Pellet,Left,5,2,4,2,4.35,1400,nan
9/15/2023 12:12,1.17.0,Bandit,15,3.94,nan,30,80,20,Left,Left,6,2,4,3,nan,nan,0.05
9/15/2023 12:45,1.17.0,Bandit,15,3.94,nan,30,80,20,LeftWithPellet,Left,6,2,4,3,nan,nan,0.24
9/15/2023 12:45,1.17.0,Bandit,15,3.94,1,30,80,20,Pellet,Left,6,2,5,3,Timed_out,2028,nan
9/15/2023 12:46,1.17.0,Bandit,15,3.94,nan,30,80,20,Left,Left,7,2,5,4,nan,nan,0.01
9/15/2023 12:46,1.17.0,Bandit,15,3.94,1,30,80,20,Pellet,Left,7,2,6,4,0.55,31,nan
9/15/2023 12:46,1.17.0,Bandit,15,3.94,nan,30,80,20,Left,Left,8,2,6,5,nan,nan,0.02
9/15/2023 12:46,1.17.0,Bandit,15,3.94,1,30,80,20,Pellet,Left,8,2,7,5,1.22,40,nan
9/15/2023 13:18,1.17.0,Bandit,15,3.94,nan,30,80,20,Left,Left,9,2,7,6,nan,nan,0.47
9/15/2023 13:18,1.17.0,Bandit,15,3.94,nan,30,80,20,Left,Left,10,2,7,6,nan,nan,0.53
9/15/2023 13:32,1.17.0,Bandit,15,3.94,nan,30,80,20,Left,Left,11,2,7,6,nan,nan,0.08
9/15/2023 13:32,1.17.0,Bandit,15,3.94,1,30,80,20,Pellet,Left,11,2,8,6,0.73,2744,nan
9/15/2023 13:33,1.17.0,Bandit,15,3.94,nan,30,80,20,Left,Left,12,2,8,7,nan,nan,0.06
9/15/2023 13:33,1.17.0,Bandit,15,3.94,1,30,80,20,Pellet,Left,12,2,9,7,0.36,30,nan
9/15/2023 13:40,1.17.0,Bandit,15,3.94,nan,30,80,20,Left,Left,13,2,9,8,nan,nan,0
9/15/2023 13:40,1.17.0,Bandit,15,3.93,1,30,80,20,Pellet,Left,13,2,10,8,3.55,449,nan
9/15/2023 13:41,1.17.0,Bandit,15,3.94,nan,30,80,20,Left,Left,14,2,10,9,nan,nan,0.01
9/15/2023 13:41,1.17.0,Bandit,15,3.94,1,30,80,20,Pellet,Left,14,2,11,9,0.42,39,nan
9/15/2023 14:26,1.17.0,Bandit,15,3.93,nan,30,80,20,Left,Left,15,2,11,10,nan,nan,0.21
9/15/2023 14:26,1.17.0,Bandit,15,3.93,nan,30,80,20,Left,Left,16,2,11,10,nan,nan,0.02
9/15/2023 14:26,1.17.0,Bandit,15,3.93,nan,30,80,20,LeftinTimeOut,Left,16,2,11,10,nan,nan,nan
9/15/2023 14:26,1.17.0,Bandit,15,3.94,nan,30,80,20,Left,Left,17,2,11,10,nan,nan,0.12
9/15/2023 14:26,1.17.0,Bandit,15,3.94,nan,30,80,20,Left,Left,18,2,11,10,nan,nan,0.1
9/15/2023 14:26,1.17.0,Bandit,15,3.93,nan,30,80,20,LeftinTimeOut,Left,18,2,11,10,nan,nan,nan
9/15/2023 14:27,1.17.0,Bandit,15,3.93,nan,30,80,20,Left,Left,19,2,11,10,nan,nan,1.57
9/15/2023 14:27,1.17.0,Bandit,15,3.93,1,30,80,20,Pellet,Left,19,2,12,10,0.73,2753,nan
