MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/15/2023 15:59,1.17.0,Bandit,10,3.89,nan,30,80,20,Right,Left,0,1,0,0,nan,nan,0.34
9/15/2023 16:00,1.17.0,Bandit,10,3.88,nan,30,80,20,Left,Left,1,1,0,0,nan,nan,0.5
9/15/2023 16:01,1.17.0,Bandit,10,3.88,2,30,80,20,Pellet,Left,1,1,1,0,2.26,nan,nan
9/15/2023 16:02,1.17.0,Bandit,10,3.88,nan,30,80,20,Left,Left,2,1,1,1,nan,nan,0.02
9/15/2023 16:11,1.17.0,Bandit,10,3.88,nan,30,80,20,LeftWithPellet,Left,2,1,1,1,nan,nan,0.02
9/15/2023 16:11,1.17.0,Bandit,10,3.88,nan,30,80,20,LeftWithPellet,Left,2,1,1,1,nan,nan,0.02
9/15/2023 16:11,1.17.0,Bandit,10,3.87,nan,30,80,20,RightWithPellet,Left,2,1,1,1,nan,nan,0.06
9/15/2023 16:11,1.17.0,Bandit,10,3.88,nan,30,80,20,RightWithPellet,Left,2,1,1,1,nan,nan,0.19
9/15/2023 16:15,1.17.0,Bandit,10,3.88,nan,30,80,20,LeftWithPellet,Left,2,1,1,1,nan,nan,0.78
9/15/2023 17:24,1.17.0,Bandit,10,3.87,nan,30,80,20,LeftWithPellet,Left,2,1,1,1,nan,nan,1.12
9/15/2023 17:24,1.17.0,Bandit,10,3.88,1,30,80,20,Pellet,Left,2,1,2,1,Timed_out,5027,nan
9/15/2023 17:25,1.17.0,Bandit,10,3.88,nan,30,80,20,Left,Left,3,1,2,2,nan,nan,0.29
9/15/2023 17:25,1.17.0,Bandit,10,3.87,1,30,80,20,Pellet,Left,3,1,3,2,0.48,23,nan
9/15/2023 17:25,1.17.0,Bandit,10,3.88,nan,30,80,20,Left,Left,4,1,3,3,nan,nan,0.03
9/15/2023 17:25,1.17.0,Bandit,10,3.87,1,30,80,20,Pellet,Left,4,1,4,3,0.42,23,nan
9/15/2023 17:59,1.17.0,Bandit,10,3.87,nan,30,80,20,Left,Left,5,1,4,4,nan,nan,0.24
9/15/2023 18:00,1.17.0,Bandit,10,3.87,nan,30,80,20,Left,Left,6,1,4,4,nan,nan,0.07
9/15/2023 18:00,1.17.0,Bandit,10,3.87,1,30,80,20,Pellet,Left,6,1,5,4,0.48,2066,nan
9/15/2023 18:00,1.17.0,Bandit,10,3.88,nan,30,80,20,Left,Left,7,1,5,5,nan,nan,0.23
9/15/2023 18:00,1.17.0,Bandit,10,3.87,1,30,80,20,Pellet,Left,7,1,6,5,0.42,23,nan
9/15/2023 18:00,1.17.0,Bandit,10,3.87,nan,30,80,20,Left,Left,8,1,6,6,nan,nan,0.24
9/15/2023 18:07,1.17.0,Bandit,10,3.87,nan,30,80,20,Left,Left,9,1,6,6,nan,nan,0.4
9/15/2023 18:07,1.17.0,Bandit,10,3.87,1,30,80,20,Pellet,Left,9,1,7,6,1.71,437,nan
9/15/2023 18:08,1.17.0,Bandit,10,3.88,nan,30,80,20,Left,Left,10,1,7,7,nan,nan,0.07
9/15/2023 18:08,1.17.0,Bandit,10,3.88,nan,30,80,20,Left,Left,11,1,7,7,nan,nan,0.25
9/15/2023 18:08,1.17.0,Bandit,10,3.87,1,30,80,20,Pellet,Left,11,1,8,7,0.55,45,nan
9/15/2023 18:45,1.17.0,Bandit,10,3.87,nan,30,80,20,Left,Left,12,1,8,8,nan,nan,0.11
9/15/2023 18:45,1.17.0,Bandit,10,3.87,1,30,80,20,Pellet,Left,12,1,9,8,0.61,2231,nan
9/15/2023 18:46,1.17.0,Bandit,10,3.87,nan,30,80,20,Left,Left,13,1,9,9,nan,nan,0.01
9/15/2023 18:46,1.17.0,Bandit,10,3.87,1,30,80,20,Pellet,Left,13,1,10,9,0.67,32,nan
9/15/2023 18:46,1.17.0,Bandit,10,3.87,nan,30,80,20,Left,Left,14,1,10,10,nan,nan,0.39
9/15/2023 18:46,1.17.0,Bandit,10,3.87,2,30,80,20,Pellet,Left,14,1,11,10,0.36,34,nan
9/15/2023 18:47,1.17.0,Bandit,10,3.88,nan,30,80,20,Left,Left,15,1,11,11,nan,nan,0.12
9/15/2023 18:47,1.17.0,Bandit,10,3.87,1,30,80,20,Pellet,Left,15,1,12,11,0.61,23,nan
9/15/2023 18:47,1.17.0,Bandit,10,3.87,nan,30,80,20,Left,Left,16,1,12,12,nan,nan,0.09
9/15/2023 18:47,1.17.0,Bandit,10,3.87,nan,30,80,20,LeftDuringDispense,Left,16,1,12,12,nan,nan,0.12
9/15/2023 18:47,1.17.0,Bandit,10,3.87,2,30,80,20,Pellet,Left,16,1,13,12,0.48,35,nan
9/15/2023 18:48,1.17.0,Bandit,10,3.87,nan,30,80,20,Left,Left,17,1,13,13,nan,nan,0.18
