MM:DD:YYYY hh:mm:ss,Library_Version,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Elapsed_Time,Binary_Pellets,Interpellet_Intervals,Binary_Left_Pokes,Binary_Right_Pokes,Correct_Poke,Concat_#,Mode
2024-05-21 18:05:57,1.17.0,PRexp,10,4.19,,1,Poke,Left,0,1,0,0,,,0.57,0 days 00:00:00.000000000,0.0,,0.0,1.0,0.0,0,PR
2024-05-21 18:06:02,1.17.0,PRexp,10,4.2,,1,Poke,Left,1,1,0,0,,,0.29,0 days 00:00:05.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-21 18:06:08,1.17.0,PRexp,10,4.19,2.0,1,Pellet,Left,1,1,1,1,1.46,,,0 days 00:00:11.000000000,1.0,,0.0,0.0,,0,PR
2024-05-21 18:08:07,1.17.0,PRexp,10,4.2,,1,Poke,Left,2,1,1,1,,,0.05,0 days 00:02:10.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-21 18:08:22,1.17.0,PRexp,10,4.19,1.0,1,Pellet,Left,2,1,2,2,12.16,134.0,,0 days 00:02:25.000000000,1.0,2.2333333333333334,0.0,0.0,,0,PR
2024-05-21 18:10:54,1.17.0,PRexp,10,4.19,,2,Poke,Left,3,1,2,2,,,0.17,0 days 00:04:57.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-21 18:10:56,1.17.0,PRexp,10,4.19,,2,Poke,Left,4,1,2,2,,,0.03,0 days 00:04:59.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-21 18:11:03,1.17.0,PRexp,10,4.2,2.0,2,Pellet,Left,4,1,3,3,3.92,161.0,,0 days 00:05:06.000000000,1.0,2.683333333333333,0.0,0.0,,0,PR
2024-05-21 18:11:38,1.17.0,PRexp,10,4.19,,2,Poke,Left,5,1,3,3,,,0.26,0 days 00:05:41.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-21 18:11:47,1.17.0,PRexp,10,4.19,,2,Poke,Left,6,1,3,3,,,0.15,0 days 00:05:50.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-21 18:11:50,1.17.0,PRexp,10,4.18,,2,Poke,Left,7,1,3,4,,,0.04,0 days 00:05:53.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-21 18:11:51,1.17.0,PRexp,10,4.19,1.0,2,Pellet,Left,7,1,4,4,2.44,48.0,,0 days 00:05:54.000000000,1.0,0.8,0.0,0.0,,0,PR
2024-05-21 18:13:00,1.17.0,PRexp,10,4.2,,3,Poke,Left,7,2,4,4,,,0.25,0 days 00:07:03.000000000,0.0,,0.0,1.0,0.0,0,PR
2024-05-21 18:13:06,1.17.0,PRexp,10,4.19,,3,Poke,Left,8,2,4,4,,,0.02,0 days 00:07:09.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-21 18:13:21,1.17.0,PRexp,10,4.19,,3,Poke,Left,8,3,4,4,,,0.05,0 days 00:07:24.000000000,0.0,,0.0,1.0,0.0,0,PR
2024-05-21 18:15:36,1.17.0,PRexp,10,4.19,,3,Poke,Left,8,4,4,4,,,0.13,0 days 00:09:39.000000000,0.0,,0.0,1.0,0.0,0,PR
2024-05-21 18:17:55,1.17.0,PRexp,10,4.19,,3,Poke,Left,9,4,4,4,,,0.04,0 days 00:11:58.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-21 18:18:26,1.17.0,PRexp,10,4.19,,3,Poke,Left,10,4,4,4,,,0.0,0 days 00:12:29.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-21 18:18:28,1.17.0,PRexp,10,4.19,1.0,3,Pellet,Left,10,4,5,5,0.67,397.0,,0 days 00:12:31.000000000,1.0,6.616666666666666,0.0,0.0,,0,PR
