MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/15/2023 15:37,1.17.0,Bandit,2,3.9,nan,30,80,20,Left,Left,1,0,0,0,nan,nan,0.14
9/15/2023 15:37,1.17.0,Bandit,2,3.9,nan,30,80,20,LeftWithPellet,Left,1,0,0,0,nan,nan,1.52
9/15/2023 15:37,1.17.0,Bandit,2,3.89,nan,30,80,20,LeftWithPellet,Left,1,0,0,0,nan,nan,0.03
9/15/2023 15:37,1.17.0,Bandit,2,3.9,nan,30,80,20,LeftWithPellet,Left,1,0,0,0,nan,nan,0.07
9/15/2023 15:38,1.17.0,Bandit,2,3.9,nan,30,80,20,RightWithPellet,Left,1,1,0,0,nan,nan,0.07
9/15/2023 15:40,1.17.0,Bandit,2,3.9,nan,30,80,20,LeftWithPellet,Left,1,1,0,0,nan,nan,0.68
9/15/2023 15:41,1.17.0,Bandit,2,3.9,nan,30,80,20,LeftWithPellet,Left,1,1,0,0,nan,nan,0.08
9/15/2023 15:43,1.17.0,Bandit,2,3.91,3,30,80,20,Pellet,Left,1,1,1,0,Timed_out,nan,nan
9/15/2023 16:00,1.17.0,Bandit,2,3.9,nan,30,80,20,Left,Left,2,1,1,1,nan,nan,0.56
9/15/2023 16:01,1.17.0,Bandit,2,3.9,1,30,80,20,Pellet,Left,2,1,2,1,Timed_out,1063,nan
9/15/2023 16:08,1.17.0,Bandit,2,3.89,nan,30,80,20,Left,Left,3,1,2,2,nan,nan,0.61
9/15/2023 16:08,1.17.0,Bandit,2,3.9,2,30,80,20,Pellet,Left,3,1,3,2,0.36,417,nan
9/15/2023 16:08,1.17.0,Bandit,2,3.89,nan,30,80,20,Left,Left,4,1,3,3,nan,nan,0.29
9/15/2023 16:08,1.17.0,Bandit,2,3.9,1,30,80,20,Pellet,Left,4,1,4,3,0.55,27,nan
9/15/2023 16:10,1.17.0,Bandit,2,3.89,nan,30,80,20,Left,Left,5,1,4,4,nan,nan,0.06
9/15/2023 16:10,1.17.0,Bandit,2,3.9,1,30,80,20,Pellet,Left,5,1,5,4,0.67,113,nan
