MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
3/31/2021 17:56:40,1.4.2,FR1,5,4.16,1,1,Left,Left,1,0,0,0,nan,0.21
3/31/2021 17:59:25,1.4.2,FR1,5,4.16,4,1,Pellet,Left,1,0,1,0,Timed_out,nan
3/31/2021 18:01:08,1.4.2,FR1,5,4.16,1,1,Left,Left,2,0,1,0,nan,0.02
3/31/2021 18:01:11,1.4.2,FR1,5,4.16,3,1,Pellet,Left,2,0,2,0,0.39,nan
3/31/2021 18:02:48,1.4.2,FR1,5,4.16,1,1,Left,Left,3,0,2,0,nan,0.17
3/31/2021 18:02:52,1.4.2,FR1,5,4.16,2,1,Pellet,Left,3,0,3,0,2.50,nan
3/31/2021 18:06:08,1.4.2,FR1,5,4.16,1,1,Left,Left,4,0,3,0,nan,0.06
3/31/2021 18:07:03,1.4.2,FR1,5,4.16,1,1,Pellet,Left,4,0,4,0,54.60,nan
3/31/2021 18:08:58,1.4.2,FR1,5,4.16,1,1,Left,Left,5,0,4,0,nan,0.12
3/31/2021 18:09:11,1.4.2,FR1,5,4.16,2,1,Pellet,Left,5,0,5,0,9.64,nan
3/31/2021 18:10:46,1.4.2,FR1,5,4.16,1,1,Right,Left,5,1,5,0,nan,0.16
3/31/2021 18:10:47,1.4.2,FR1,5,4.16,1,1,Left,Left,6,1,5,0,nan,0.00
3/31/2021 18:15:00,1.4.2,FR1,5,4.16,1,1,Pellet,Left,6,1,6,0,Timed_out,nan
3/31/2021 18:16:20,1.4.2,FR1,5,4.16,1,1,Right,Left,6,2,6,0,nan,0.05
3/31/2021 18:20:26,1.4.2,FR1,5,4.16,1,1,Left,Left,7,2,6,0,nan,0.04
3/31/2021 18:20:33,1.4.2,FR1,5,4.16,1,1,Pellet,Left,7,2,7,0,5.47,nan
3/31/2021 18:20:36,1.4.2,FR1,5,4.16,1,1,Left,Left,8,2,7,0,nan,0.04
3/31/2021 18:22:24,1.4.2,FR1,5,4.16,2,1,Pellet,Left,8,2,8,0,Timed_out,nan
3/31/2021 18:27:43,1.4.2,FR1,5,4.16,1,1,Left,Left,9,2,8,0,nan,0.00
3/31/2021 18:33:48,1.4.2,FR1,5,4.16,1,1,Pellet,Left,9,2,9,0,Timed_out,nan
3/31/2021 18:36:22,1.4.2,FR1,5,4.16,1,1,Left,Left,10,2,9,0,nan,0.72
3/31/2021 18:36:27,1.4.2,FR1,5,4.16,1,1,Pellet,Left,10,2,10,0,4.02,nan
3/31/2021 18:36:32,1.4.2,FR1,5,4.16,1,1,Left,Left,11,2,10,0,nan,0.63
3/31/2021 18:36:34,1.4.2,FR1,5,4.16,1,1,Pellet,Left,11,2,11,0,0.98,nan
3/31/2021 18:38:46,1.4.2,FR1,5,4.16,1,1,Left,Left,12,2,11,0,nan,0.15
3/31/2021 18:40:39,1.4.2,FR1,5,4.16,33,1,Pellet,Left,12,2,12,0,15.49,nan
3/31/2021 18:40:43,1.4.2,FR1,5,4.16,1,1,Left,Left,13,2,12,0,nan,0.15
3/31/2021 18:50:18,1.4.2,FR1,5,4.16,2,1,Pellet,Left,13,2,13,0,Timed_out,nan
3/31/2021 18:51:56,1.4.2,FR1,5,4.16,1,1,Right,Left,13,3,13,0,nan,0.29
3/31/2021 18:53:21,1.4.2,FR1,5,4.15,1,1,Left,Left,14,3,13,0,nan,0.11
3/31/2021 18:54:32,1.4.2,FR1,5,4.15,14,1,Pellet,Left,14,3,14,0,32.30,nan
3/31/2021 18:55:52,1.4.2,FR1,5,4.15,1,1,Left,Left,15,3,14,0,nan,0.17
3/31/2021 18:55:56,1.4.2,FR1,5,4.15,2,1,Pellet,Left,15,3,15,0,1.38,nan
3/31/2021 18:56:19,1.4.2,FR1,5,4.16,1,1,Left,Left,16,3,15,0,nan,0.00
3/31/2021 19:08:13,1.4.2,FR1,5,4.14,11,1,Pellet,Left,16,3,16,0,Timed_out,nan
3/31/2021 19:09:37,1.4.2,FR1,5,4.16,1,1,Left,Left,17,3,16,0,nan,0.06
3/31/2021 19:11:23,1.4.2,FR1,5,4.16,21,1,Pellet,Left,17,3,17,0,48.17,nan
3/31/2021 19:12:02,1.4.2,FR1,5,4.14,1,1,Left,Left,18,3,17,0,nan,0.11
3/31/2021 19:29:55,1.4.2,FR1,5,4.15,1,1,Pellet,Left,18,3,18,0,Timed_out,nan
3/31/2021 19:30:00,1.4.2,FR1,5,4.15,1,1,Left,Left,19,3,18,0,nan,0.02
3/31/2021 19:30:03,1.4.2,FR1,5,4.15,1,1,Pellet,Left,19,3,19,0,1.11,nan
3/31/2021 19:30:32,1.4.2,FR1,5,4.15,1,1,Left,Left,20,3,19,0,nan,0.00
3/31/2021 19:30:49,1.4.2,FR1,5,4.15,1,1,Pellet,Left,20,3,20,0,15.60,nan
3/31/2021 19:31:05,1.4.2,FR1,5,4.14,1,1,Left,Left,21,3,20,0,nan,0.25
3/31/2021 19:31:24,1.4.2,FR1,5,4.14,7,1,Pellet,Left,21,3,21,0,6.80,nan
3/31/2021 19:31:49,1.4.2,FR1,5,4.14,1,1,Left,Left,22,3,21,0,nan,0.00
3/31/2021 19:41:54,1.4.2,FR1,5,4.14,11,1,Pellet,Left,22,3,22,0,Timed_out,nan
3/31/2021 19:42:56,1.4.2,FR1,5,4.14,1,1,Left,Left,23,3,22,0,nan,0.14
3/31/2021 20:00:49,1.4.2,FR1,5,4.14,4,1,Pellet,Left,23,3,23,0,Timed_out,nan
3/31/2021 20:01:35,1.4.2,FR1,5,4.14,1,1,Left,Left,24,3,23,0,nan,0.03
3/31/2021 20:01:36,1.4.2,FR1,5,4.14,1,1,Pellet,Left,24,3,24,0,0.65,nan
3/31/2021 20:02:10,1.4.2,FR1,5,4.14,1,1,Left,Left,25,3,24,0,nan,0.05
3/31/2021 20:03:04,1.4.2,FR1,5,4.14,11,1,Pellet,Left,25,3,25,0,19.88,nan
3/31/2021 20:03:43,1.4.2,FR1,5,4.14,1,1,Left,Left,26,3,25,0,nan,0.07
3/31/2021 20:03:48,1.4.2,FR1,5,4.14,3,1,Pellet,Left,26,3,26,0,0.66,nan
3/31/2021 20:04:43,1.4.2,FR1,5,4.14,1,1,Left,Left,27,3,26,0,nan,0.44
3/31/2021 20:04:44,1.4.2,FR1,5,4.14,2,1,Pellet,Left,27,3,27,0,0.33,nan
3/31/2021 20:06:00,1.4.2,FR1,5,4.14,1,1,Left,Left,28,3,27,0,nan,0.14
3/31/2021 20:20:07,1.4.2,FR1,5,4.14,1,1,Pellet,Left,28,3,28,0,Timed_out,nan
3/31/2021 20:20:16,1.4.2,FR1,5,4.14,1,1,Left,Left,29,3,28,0,nan,0.01
3/31/2021 20:20:17,1.4.2,FR1,5,4.14,1,1,Pellet,Left,29,3,29,0,0.72,nan
3/31/2021 20:24:18,1.4.2,FR1,5,4.14,1,1,Left,Left,30,3,29,0,nan,0.03
3/31/2021 20:24:21,1.4.2,FR1,5,4.14,1,1,Pellet,Left,30,3,30,0,1.84,nan
3/31/2021 20:24:28,1.4.2,FR1,5,4.14,1,1,Left,Left,31,3,30,0,nan,0.74
3/31/2021 20:37:32,1.4.2,FR1,5,4.14,1,1,Pellet,Left,31,3,31,0,Timed_out,nan
3/31/2021 20:38:53,1.4.2,FR1,5,4.14,1,1,Left,Left,32,3,31,0,nan,0.04
3/31/2021 20:38:54,1.4.2,FR1,5,4.14,1,1,Pellet,Left,32,3,32,0,0.52,nan
3/31/2021 20:39:44,1.4.2,FR1,5,4.14,1,1,Left,Left,33,3,32,0,nan,0.22
3/31/2021 20:39:48,1.4.2,FR1,5,4.14,1,1,Pellet,Left,33,3,33,0,2.24,nan
3/31/2021 20:41:30,1.4.2,FR1,5,4.14,1,1,Left,Left,34,3,33,0,nan,0.00
3/31/2021 20:51:50,1.4.2,FR1,5,4.13,1,1,Pellet,Left,34,3,34,0,Timed_out,nan
3/31/2021 20:52:17,1.4.2,FR1,5,4.14,1,1,Left,Left,35,3,34,0,nan,0.03
3/31/2021 20:58:38,1.4.2,FR1,5,4.13,1,1,Pellet,Left,35,3,35,0,Timed_out,nan
3/31/2021 20:58:46,1.4.2,FR1,5,4.13,1,1,Left,Left,36,3,35,0,nan,0.37
3/31/2021 20:58:59,1.4.2,FR1,5,4.13,1,1,Pellet,Left,36,3,36,0,12.30,nan
3/31/2021 20:59:03,1.4.2,FR1,5,4.14,1,1,Left,Left,37,3,36,0,nan,0.27
3/31/2021 20:59:05,1.4.2,FR1,5,4.14,2,1,Pellet,Left,37,3,37,0,0.26,nan
3/31/2021 21:00:48,1.4.2,FR1,5,4.13,1,1,Left,Left,38,3,37,0,nan,0.08
3/31/2021 21:00:52,1.4.2,FR1,5,4.13,2,1,Pellet,Left,38,3,38,0,0.72,nan
3/31/2021 21:01:30,1.4.2,FR1,5,4.13,1,1,Left,Left,39,3,38,0,nan,0.13
3/31/2021 21:01:32,1.4.2,FR1,5,4.13,2,1,Pellet,Left,39,3,39,0,0.33,nan
3/31/2021 21:02:13,1.4.2,FR1,5,4.14,1,1,Left,Left,40,3,39,0,nan,0.04
3/31/2021 21:02:16,1.4.2,FR1,5,4.14,1,1,Pellet,Left,40,3,40,0,2.17,nan
3/31/2021 21:04:48,1.4.2,FR1,5,4.14,1,1,Left,Left,41,3,40,0,nan,0.27
3/31/2021 21:26:06,1.4.2,FR1,5,4.14,1,1,Pellet,Left,41,3,41,0,Timed_out,nan
3/31/2021 21:40:15,1.4.2,FR1,5,4.13,1,1,Left,Left,42,3,41,0,nan,0.00
3/31/2021 21:40:18,1.4.2,FR1,5,4.13,1,1,Pellet,Left,42,3,42,0,1.84,nan
3/31/2021 21:41:12,1.4.2,FR1,5,4.13,1,1,Left,Left,43,3,42,0,nan,0.00
3/31/2021 21:57:39,1.4.2,FR1,5,4.12,1,1,Pellet,Left,43,3,43,0,Timed_out,nan
3/31/2021 21:58:24,1.4.2,FR1,5,4.12,1,1,Left,Left,44,3,43,0,nan,0.01
3/31/2021 21:58:28,1.4.2,FR1,5,4.12,2,1,Pellet,Left,44,3,44,0,0.13,nan
3/31/2021 21:59:09,1.4.2,FR1,5,4.12,1,1,Left,Left,45,3,44,0,nan,0.06
3/31/2021 21:59:13,1.4.2,FR1,5,4.12,2,1,Pellet,Left,45,3,45,0,0.33,nan
3/31/2021 21:59:52,1.4.2,FR1,5,4.12,1,1,Left,Left,46,3,45,0,nan,0.05
3/31/2021 21:59:54,1.4.2,FR1,5,4.12,1,1,Pellet,Left,46,3,46,0,0.52,nan
3/31/2021 22:00:40,1.4.2,FR1,5,4.13,1,1,Left,Left,47,3,46,0,nan,0.00
3/31/2021 22:00:41,1.4.2,FR1,5,4.13,2,1,Pellet,Left,47,3,47,0,0.06,nan
3/31/2021 22:01:24,1.4.2,FR1,5,4.12,1,1,Left,Left,48,3,47,0,nan,0.10
3/31/2021 22:01:25,1.4.2,FR1,5,4.12,1,1,Pellet,Left,48,3,48,0,0.32,nan
3/31/2021 22:02:05,1.4.2,FR1,5,4.13,1,1,Left,Left,49,3,48,0,nan,0.26
3/31/2021 22:02:06,1.4.2,FR1,5,4.13,1,1,Pellet,Left,49,3,49,0,0.26,nan
3/31/2021 22:05:36,1.4.2,FR1,5,4.12,1,1,Left,Left,50,3,49,0,nan,0.06
3/31/2021 22:28:01,1.4.2,FR1,5,4.12,2,1,Pellet,Left,50,3,50,0,Timed_out,nan
3/31/2021 22:28:48,1.4.2,FR1,5,4.12,1,1,Left,Left,51,3,50,0,nan,0.08
3/31/2021 22:28:49,1.4.2,FR1,5,4.12,1,1,Pellet,Left,51,3,51,0,0.26,nan
3/31/2021 22:29:31,1.4.2,FR1,5,4.12,1,1,Left,Left,52,3,51,0,nan,0.07
3/31/2021 22:29:33,1.4.2,FR1,5,4.12,2,1,Pellet,Left,52,3,52,0,0.13,nan
3/31/2021 22:30:07,1.4.2,FR1,5,4.12,1,1,Left,Left,53,3,52,0,nan,0.02
3/31/2021 22:30:08,1.4.2,FR1,5,4.12,2,1,Pellet,Left,53,3,53,0,0.06,nan
3/31/2021 22:30:41,1.4.2,FR1,5,4.12,1,1,Left,Left,54,3,53,0,nan,0.18
3/31/2021 22:30:42,1.4.2,FR1,5,4.12,1,1,Pellet,Left,54,3,54,0,0.26,nan
3/31/2021 22:30:47,1.4.2,FR1,5,4.12,1,1,Left,Left,55,3,54,0,nan,0.00
3/31/2021 23:11:15,1.4.2,FR1,5,4.12,1,1,Pellet,Left,55,3,55,0,Timed_out,nan
3/31/2021 23:11:56,1.4.2,FR1,5,4.12,1,1,Left,Left,56,3,55,0,nan,0.10
3/31/2021 23:11:58,1.4.2,FR1,5,4.12,1,1,Pellet,Left,56,3,56,0,0.59,nan
3/31/2021 23:12:38,1.4.2,FR1,5,4.12,1,1,Left,Left,57,3,56,0,nan,0.00
3/31/2021 23:12:40,1.4.2,FR1,5,4.12,1,1,Pellet,Left,57,3,57,0,0.72,nan
3/31/2021 23:13:18,1.4.2,FR1,5,4.12,1,1,Left,Left,58,3,57,0,nan,0.00
3/31/2021 23:13:21,1.4.2,FR1,5,4.12,2,1,Pellet,Left,58,3,58,0,0.13,nan
3/31/2021 23:14:02,1.4.2,FR1,5,4.12,1,1,Left,Left,59,3,58,0,nan,0.11
3/31/2021 23:14:04,1.4.2,FR1,5,4.12,1,1,Pellet,Left,59,3,59,0,0.39,nan
3/31/2021 23:14:40,1.4.2,FR1,5,4.12,1,1,Left,Left,60,3,59,0,nan,0.03
