MM:DD:YYYY hh:mm:ss,Library_Version,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Elapsed_Time,Binary_Pellets,Interpellet_Intervals,Binary_Left_Pokes,Binary_Right_Pokes,Correct_Poke,Concat_#,Mode
2025-05-08 23:03:05,1.16.3,PRexp,0,3.69,,1,Poke,Left,1,0,0,0,,,0.2,0 days 00:00:00.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:03:10,1.16.3,PRexp,0,3.69,4.0,1,Pellet,Left,1,0,1,1,0.48,,,0 days 00:00:05.000000000,1.0,,0.0,0.0,,0,PR
2025-05-08 23:03:50,1.16.3,PRexp,0,3.69,,1,Poke,Left,2,0,1,1,,,0.12,0 days 00:00:45.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:03:52,1.16.3,PRexp,0,3.69,1.0,1,Pellet,Left,2,0,2,2,0.79,42.0,,0 days 00:00:47.000000000,1.0,0.7,0.0,0.0,,0,PR
2025-05-08 23:05:18,1.16.3,PRexp,0,3.69,,2,Poke,Left,3,0,2,2,,,0.19,0 days 00:02:13.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:05:23,1.16.3,PRexp,0,3.69,,2,Poke,Left,4,0,2,2,,,0.3,0 days 00:02:18.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:05:25,1.16.3,PRexp,0,3.69,1.0,2,Pellet,Left,4,0,3,3,1.34,93.0,,0 days 00:02:20.000000000,1.0,1.55,0.0,0.0,,0,PR
2025-05-08 23:06:36,1.16.3,PRexp,0,3.69,,2,Poke,Left,5,0,3,3,,,0.06,0 days 00:03:31.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:06:41,1.16.3,PRexp,0,3.69,,2,Poke,Left,5,1,3,3,,,0.29,0 days 00:03:36.000000000,0.0,,0.0,1.0,0.0,0,PR
2025-05-08 23:07:02,1.16.3,PRexp,0,3.69,,2,Poke,Left,6,1,3,3,,,0.47,0 days 00:03:57.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:07:03,1.16.3,PRexp,0,3.69,1.0,2,Pellet,Left,6,1,4,4,0.61,98.0,,0 days 00:03:58.000000000,1.0,1.6333333333333333,0.0,0.0,,0,PR
2025-05-08 23:07:52,1.16.3,PRexp,0,3.69,,3,Poke,Left,7,1,4,4,,,0.4,0 days 00:04:47.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:08:01,1.16.3,PRexp,0,3.69,,3,Poke,Left,8,1,4,4,,,0.1,0 days 00:04:56.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:08:30,1.16.3,PRexp,0,3.69,,3,Poke,Left,9,1,4,4,,,0.24,0 days 00:05:25.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:08:31,1.16.3,PRexp,0,3.69,1.0,3,Pellet,Left,9,1,5,5,0.55,88.0,,0 days 00:05:26.000000000,1.0,1.4666666666666666,0.0,0.0,,0,PR
2025-05-08 23:08:54,1.16.3,PRexp,0,3.69,,4,Poke,Left,10,1,5,5,,,0.79,0 days 00:05:49.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:08:57,1.16.3,PRexp,0,3.69,,4,Poke,Left,11,1,5,5,,,0.6,0 days 00:05:52.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:08:58,1.16.3,PRexp,0,3.69,,4,Poke,Left,12,1,5,5,,,0.0,0 days 00:05:53.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:09:11,1.16.3,PRexp,0,3.69,,4,Poke,Left,13,1,5,5,,,0.55,0 days 00:06:06.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:09:12,1.16.3,PRexp,0,3.69,2.0,4,Pellet,Left,13,1,6,6,0.18,41.0,,0 days 00:06:07.000000000,1.0,0.6833333333333333,0.0,0.0,,0,PR
2025-05-08 23:09:37,1.16.3,PRexp,0,3.69,,5,Poke,Left,14,1,6,6,,,0.15,0 days 00:06:32.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:09:44,1.16.3,PRexp,0,3.69,,5,Poke,Left,15,1,6,6,,,0.69,0 days 00:06:39.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:09:50,1.16.3,PRexp,0,3.69,,5,Poke,Left,16,1,6,6,,,0.3,0 days 00:06:45.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:09:52,1.16.3,PRexp,0,3.69,,5,Poke,Left,17,1,6,6,,,0.35,0 days 00:06:47.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:09:56,1.16.3,PRexp,0,3.69,,5,Poke,Left,18,1,6,6,,,0.16,0 days 00:06:51.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:09:58,1.16.3,PRexp,0,3.69,1.0,5,Pellet,Left,18,1,7,7,0.55,45.0,,0 days 00:06:53.000000000,1.0,0.7666666666666667,0.0,0.0,,0,PR
2025-05-08 23:10:17,1.16.3,PRexp,0,3.69,,6,Poke,Left,19,1,7,7,,,0.05,0 days 00:07:12.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:10:22,1.16.3,PRexp,0,3.69,,6,Poke,Left,20,1,7,7,,,2.02,0 days 00:07:17.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:11:06,1.16.3,PRexp,0,3.69,,6,Poke,Left,20,2,7,7,,,0.16,0 days 00:08:01.000000000,0.0,,0.0,1.0,0.0,0,PR
2025-05-08 23:11:47,1.16.3,PRexp,0,3.69,,6,Poke,Left,21,2,7,7,,,0.06,0 days 00:08:42.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:11:51,1.16.3,PRexp,0,3.69,,6,Poke,Left,22,2,7,7,,,0.08,0 days 00:08:46.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:12:00,1.16.3,PRexp,0,3.69,,6,Poke,Left,23,2,7,7,,,0.49,0 days 00:08:55.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:12:34,1.16.3,PRexp,0,3.69,,6,Poke,Left,23,3,7,7,,,0.67,0 days 00:09:29.000000000,0.0,,0.0,1.0,0.0,0,PR
2025-05-08 23:13:39,1.16.3,PRexp,0,3.69,,6,Poke,Left,23,4,7,7,,,0.34,0 days 00:10:34.000000000,0.0,,0.0,1.0,0.0,0,PR
2025-05-08 23:14:00,1.16.3,PRexp,0,3.69,,6,Poke,Left,23,5,7,7,,,0.25,0 days 00:10:55.000000000,0.0,,0.0,1.0,0.0,0,PR
2025-05-08 23:14:14,1.16.3,PRexp,0,3.69,,6,Poke,Left,23,6,7,7,,,0.28,0 days 00:11:09.000000000,0.0,,0.0,1.0,0.0,0,PR
2025-05-08 23:15:01,1.16.3,PRexp,0,3.69,,6,Poke,Left,24,6,7,7,,,0.11,0 days 00:11:56.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:15:03,1.16.3,PRexp,0,3.69,1.0,6,Pellet,Left,24,6,8,8,0.79,306.0,,0 days 00:11:58.000000000,1.0,5.083333333333333,0.0,0.0,,0,PR
2025-05-08 23:15:32,1.16.3,PRexp,0,3.69,,7,Poke,Left,25,6,8,8,,,0.27,0 days 00:12:27.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:15:35,1.16.3,PRexp,0,3.69,,7,Poke,Left,26,6,8,8,,,0.22,0 days 00:12:30.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:15:36,1.16.3,PRexp,0,3.69,,7,Poke,Left,27,6,8,8,,,0.26,0 days 00:12:31.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:15:41,1.16.3,PRexp,0,3.69,,7,Poke,Left,27,7,8,8,,,0.14,0 days 00:12:36.000000000,0.0,,0.0,1.0,0.0,0,PR
2025-05-08 23:15:43,1.16.3,PRexp,0,3.69,,7,Poke,Left,28,7,8,8,,,0.04,0 days 00:12:38.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:16:58,1.16.3,PRexp,0,3.69,,7,Poke,Left,29,7,8,8,,,0.24,0 days 00:13:53.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:18:28,1.16.3,PRexp,0,3.69,,7,Poke,Left,29,8,8,8,,,0.3,0 days 00:15:23.000000000,0.0,,0.0,1.0,0.0,0,PR
2025-05-08 23:23:29,1.16.3,PRexp,0,3.69,,7,Poke,Left,30,8,8,8,,,0.72,0 days 00:20:24.000000000,0.0,,1.0,0.0,1.0,0,PR
2025-05-08 23:23:31,1.16.3,PRexp,0,3.69,,7,Poke,Left,31,8,8,8,,,0.47,0 days 00:20:26.000000000,0.0,,1.0,0.0,1.0,0,PR
