MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
3/4/2021 16:02:28,1.2.5,ProRat2,6,4.20,1,1,Right,Left,0,1,0,0,nan,0.34
3/4/2021 16:03:26,1.2.5,ProRat2,6,4.20,1,1,Right,Left,0,2,0,0,nan,0.54
3/4/2021 16:03:37,1.2.5,ProRat2,6,4.20,1,1,Left,Left,1,2,0,0,nan,0.00
3/4/2021 16:08:30,1.2.5,ProRat2,6,4.20,3,1,Pellet,Left,1,2,1,1,Timed_out,nan
3/4/2021 16:17:16,1.2.5,ProRat2,6,4.20,1,1,Left,Left,2,2,1,1,nan,0.36
3/4/2021 16:17:19,1.2.5,ProRat2,6,4.20,2,1,Pellet,Left,2,2,2,2,1.32,nan
3/4/2021 16:55:25,1.2.5,ProRat2,6,4.20,1,1,Left,Left,3,2,2,0,nan,0.10
3/4/2021 16:55:28,1.2.5,ProRat2,6,4.20,1,1,Pellet,Left,3,2,3,1,1.38,nan
3/4/2021 16:56:00,1.2.5,ProRat2,6,4.20,1,1,Right,Left,3,3,3,1,nan,0.02
3/4/2021 16:57:00,1.2.5,ProRat2,6,4.20,1,1,Left,Left,4,3,3,1,nan,0.53
3/4/2021 16:57:03,1.2.5,ProRat2,6,4.20,1,1,Pellet,Left,4,3,4,2,1.64,nan
3/4/2021 17:05:11,1.2.5,ProRat2,6,4.20,1,2,Right,Left,4,4,4,2,nan,0.43
3/4/2021 17:05:30,1.2.5,ProRat2,6,4.20,1,2,Left,Left,5,4,4,2,nan,0.11
3/4/2021 17:07:07,1.2.5,ProRat2,6,4.20,1,2,Left,Left,6,4,4,2,nan,0.00
3/4/2021 17:07:10,1.2.5,ProRat2,6,4.20,1,2,Pellet,Left,6,4,5,3,1.51,nan
3/4/2021 17:12:58,1.2.5,ProRat2,6,4.20,1,2,Left,Left,7,4,5,3,nan,0.31
3/4/2021 17:17:05,1.2.5,ProRat2,6,4.20,1,2,Left,Left,8,4,5,3,nan,0.16
3/4/2021 17:17:08,1.2.5,ProRat2,6,4.20,1,2,Pellet,Left,8,4,6,4,1.57,nan
3/4/2021 17:19:19,1.2.5,ProRat2,6,4.20,1,3,Right,Left,8,5,6,4,nan,0.64
3/4/2021 17:21:06,1.2.5,ProRat2,6,4.20,1,3,Right,Left,8,6,6,4,nan,0.46
3/4/2021 17:21:09,1.2.5,ProRat2,6,4.20,1,3,Right,Left,8,7,6,4,nan,0.03
3/4/2021 17:21:10,1.2.5,ProRat2,6,4.20,1,3,Left,Left,9,7,6,4,nan,0.18
3/4/2021 17:21:11,1.2.5,ProRat2,6,4.20,1,3,Left,Left,10,7,6,4,nan,0.07
3/4/2021 17:21:18,1.2.5,ProRat2,6,4.20,1,3,Right,Left,10,8,6,4,nan,0.33
3/4/2021 17:21:21,1.2.5,ProRat2,6,4.20,1,3,Left,Left,11,8,6,4,nan,0.00
3/4/2021 17:21:34,1.2.5,ProRat2,6,4.20,2,3,Pellet,Left,11,8,7,5,11.27,nan
3/4/2021 17:27:07,1.2.5,ProRat2,6,4.20,1,4,Right,Left,11,9,7,5,nan,0.00
3/4/2021 17:27:14,1.2.5,ProRat2,6,4.20,1,4,Left,Left,12,9,7,5,nan,0.71
3/4/2021 17:27:18,1.2.5,ProRat2,6,4.20,1,4,Left,Left,13,9,7,5,nan,0.32
3/4/2021 17:27:20,1.2.5,ProRat2,6,4.20,1,4,Left,Left,14,9,7,5,nan,0.31
3/4/2021 17:27:22,1.2.5,ProRat2,6,4.20,1,4,Left,Left,15,9,7,5,nan,0.45
3/4/2021 17:27:27,1.2.5,ProRat2,6,4.20,1,4,Pellet,Left,15,9,8,6,3.79,nan
3/4/2021 17:33:18,1.2.5,ProRat2,6,4.20,1,5,Left,Left,16,9,8,6,nan,0.17
3/4/2021 17:34:37,1.2.5,ProRat2,6,4.20,1,5,Left,Left,17,9,8,6,nan,0.00
3/4/2021 17:34:39,1.2.5,ProRat2,6,4.20,1,5,Left,Left,18,9,8,6,nan,0.45
3/4/2021 17:34:54,1.2.5,ProRat2,6,4.20,1,5,Left,Left,19,9,8,6,nan,0.09
3/4/2021 17:34:57,1.2.5,ProRat2,6,4.20,1,5,Left,Left,20,9,8,6,nan,0.34
3/4/2021 17:35:00,1.2.5,ProRat2,6,4.20,1,5,Pellet,Left,20,9,9,7,1.13,nan
3/4/2021 17:35:33,1.2.5,ProRat2,6,4.20,1,6,Left,Left,21,9,9,7,nan,0.28
