MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
2/20/2021 18:22:01,1.2.5,ProRat2,5,4.08,1,1,Right,Left,0,1,0,0,nan,0.34
2/20/2021 18:27:02,1.2.5,ProRat2,5,4.08,1,1,Right,Left,0,2,0,0,nan,0.35
2/20/2021 18:30:04,1.2.5,ProRat2,5,4.08,1,1,Left,Left,1,2,0,0,nan,0.42
2/20/2021 18:30:14,1.2.5,ProRat2,5,4.08,2,1,Pellet,Left,1,2,1,1,6.28,nan
2/20/2021 18:30:54,1.2.5,ProRat2,5,4.08,1,1,Right,Left,1,3,1,1,nan,0.33
2/20/2021 18:31:59,1.2.5,ProRat2,5,4.08,1,1,Left,Left,2,3,1,1,nan,0.01
2/20/2021 18:32:57,1.2.5,ProRat2,5,4.08,11,1,Pellet,Left,2,3,2,2,25.88,nan
2/20/2021 18:34:45,1.2.5,ProRat2,5,4.08,1,2,Right,Left,2,4,2,2,nan,0.01
2/20/2021 18:48:16,1.2.5,ProRat2,5,4.08,1,2,Right,Left,2,5,2,2,nan,0.33
2/20/2021 18:48:41,1.2.5,ProRat2,5,4.08,1,2,Right,Left,2,6,2,2,nan,0.27
2/20/2021 18:50:23,1.2.5,ProRat2,5,4.08,1,2,Left,Left,3,6,2,2,nan,0.12
2/20/2021 19:00:36,1.2.5,ProRat2,5,4.08,1,2,Left,Left,4,6,2,2,nan,0.30
2/20/2021 19:01:05,1.2.5,ProRat2,5,4.08,4,2,Pellet,Left,4,6,3,3,20.73,nan
2/20/2021 19:10:08,1.2.5,ProRat2,5,4.08,1,2,Left,Left,5,6,3,3,nan,0.65
2/20/2021 19:12:00,1.2.5,ProRat2,5,4.08,1,2,Right,Left,5,7,3,3,nan,0.06
2/20/2021 19:16:56,1.2.5,ProRat2,5,4.08,1,2,Left,Left,6,7,3,3,nan,0.19
2/20/2021 19:17:01,1.2.5,ProRat2,5,4.08,2,2,Pellet,Left,6,7,4,4,1.58,nan
2/20/2021 19:21:07,1.2.5,ProRat2,5,4.08,1,3,Right,Left,6,8,4,4,nan,0.31
2/20/2021 19:32:05,1.2.5,ProRat2,5,4.08,1,3,Left,Left,7,8,4,4,nan,0.00
2/20/2021 19:35:23,1.2.5,ProRat2,5,4.08,1,3,Left,Left,8,8,4,4,nan,0.37
2/20/2021 19:35:24,1.2.5,ProRat2,5,4.08,1,3,Left,Left,9,8,4,4,nan,0.27
2/20/2021 19:36:33,1.2.5,ProRat2,5,4.08,11,3,Pellet,Left,9,8,5,5,47.00,nan
2/20/2021 20:19:40,1.2.5,ProRat2,5,4.08,1,1,Right,Left,9,9,5,0,nan,0.49
2/20/2021 20:20:44,1.2.5,ProRat2,5,4.08,1,1,Right,Left,9,10,5,0,nan,0.02
2/20/2021 20:20:45,1.2.5,ProRat2,5,4.08,1,1,Right,Left,9,11,5,0,nan,0.82
2/20/2021 20:20:46,1.2.5,ProRat2,5,4.08,1,1,Right,Left,9,12,5,0,nan,0.00
2/20/2021 20:20:48,1.2.5,ProRat2,5,4.08,1,1,Right,Left,9,13,5,0,nan,0.16
2/20/2021 20:21:17,1.2.5,ProRat2,5,4.08,1,1,Right,Left,9,14,5,0,nan,0.00
2/20/2021 20:21:24,1.2.5,ProRat2,5,4.08,1,1,Left,Left,10,14,5,0,nan,0.21
2/20/2021 20:21:43,1.2.5,ProRat2,5,4.08,10,1,Pellet,Left,10,14,6,1,0.85,nan
2/20/2021 20:22:21,1.2.5,ProRat2,5,4.08,1,1,Left,Left,11,14,6,1,nan,0.01
2/20/2021 20:22:58,1.2.5,ProRat2,5,4.08,10,1,Pellet,Left,11,14,7,2,17.15,nan
2/20/2021 20:24:16,1.2.5,ProRat2,5,4.08,1,2,Right,Left,11,15,7,2,nan,0.32
2/20/2021 20:25:23,1.2.5,ProRat2,5,4.08,1,2,Left,Left,12,15,7,2,nan,0.05
2/20/2021 20:25:29,1.2.5,ProRat2,5,4.08,1,2,Left,Left,13,15,7,2,nan,0.38
2/20/2021 20:25:45,1.2.5,ProRat2,5,4.08,7,2,Pellet,Left,13,15,8,3,1.64,nan
2/20/2021 20:26:04,1.2.5,ProRat2,5,4.08,1,2,Left,Left,14,15,8,3,nan,0.42
2/20/2021 20:26:09,1.2.5,ProRat2,5,4.08,1,2,Left,Left,15,15,8,3,nan,0.04
2/20/2021 20:26:40,1.2.5,ProRat2,5,4.08,11,2,Pellet,Left,15,15,9,4,1.45,nan
2/20/2021 20:27:04,1.2.5,ProRat2,5,4.08,1,3,Left,Left,16,15,9,4,nan,0.08
2/20/2021 20:27:09,1.2.5,ProRat2,5,4.08,1,3,Left,Left,17,15,9,4,nan,0.02
2/20/2021 20:27:11,1.2.5,ProRat2,5,4.08,1,3,Left,Left,18,15,9,4,nan,0.37
2/20/2021 20:27:43,1.2.5,ProRat2,5,4.08,11,3,Pellet,Left,18,15,10,5,0.92,nan
2/20/2021 20:36:10,1.2.5,ProRat2,5,4.08,1,4,Left,Left,19,15,10,5,nan,0.27
2/20/2021 20:36:14,1.2.5,ProRat2,5,4.08,1,4,Left,Left,20,15,10,5,nan,0.04
2/20/2021 20:36:17,1.2.5,ProRat2,5,4.08,1,4,Left,Left,21,15,10,5,nan,0.14
2/20/2021 20:43:46,1.2.5,ProRat2,5,4.08,1,4,Right,Left,21,16,10,5,nan,0.12
2/20/2021 20:44:26,1.2.5,ProRat2,5,4.08,1,4,Left,Left,22,16,10,5,nan,0.05
2/20/2021 20:44:38,1.2.5,ProRat2,5,4.08,5,4,Pellet,Left,22,16,11,6,1.78,nan
2/20/2021 20:44:59,1.2.5,ProRat2,5,4.08,1,5,Left,Left,23,16,11,6,nan,0.10
2/20/2021 20:45:00,1.2.5,ProRat2,5,4.08,1,5,Left,Left,24,16,11,6,nan,0.21
2/20/2021 20:45:04,1.2.5,ProRat2,5,4.08,1,5,Left,Left,25,16,11,6,nan,0.73
2/20/2021 20:45:06,1.2.5,ProRat2,5,4.08,1,5,Left,Left,26,16,11,6,nan,0.35
2/20/2021 20:45:44,1.2.5,ProRat2,5,4.08,1,5,Left,Left,27,16,11,6,nan,0.22
2/20/2021 20:46:20,1.2.5,ProRat2,5,4.08,9,5,Pellet,Left,27,16,12,7,18.61,nan
2/20/2021 20:46:56,1.2.5,ProRat2,5,4.08,1,6,Left,Left,28,16,12,7,nan,0.04
2/20/2021 20:46:57,1.2.5,ProRat2,5,4.08,1,6,Left,Left,29,16,12,7,nan,0.16
2/20/2021 20:47:21,1.2.5,ProRat2,5,4.08,1,6,Left,Left,30,16,12,7,nan,0.39
2/20/2021 20:47:23,1.2.5,ProRat2,5,4.08,1,6,Left,Left,31,16,12,7,nan,0.45
2/20/2021 20:47:26,1.2.5,ProRat2,5,4.08,1,6,Left,Left,32,16,12,7,nan,0.00
2/20/2021 20:47:35,1.2.5,ProRat2,5,4.08,1,6,Left,Left,33,16,12,7,nan,1.01
2/20/2021 20:48:04,1.2.5,ProRat2,5,4.08,11,6,Pellet,Left,33,16,13,8,0.85,nan
2/20/2021 20:48:48,1.2.5,ProRat2,5,4.08,1,7,Right,Left,33,17,13,8,nan,0.46
2/20/2021 20:48:53,1.2.5,ProRat2,5,4.08,1,7,Right,Left,33,18,13,8,nan,0.00
2/20/2021 20:48:59,1.2.5,ProRat2,5,4.08,1,7,Left,Left,34,18,13,8,nan,0.78
2/20/2021 20:49:02,1.2.5,ProRat2,5,4.08,1,7,Left,Left,35,18,13,8,nan,0.47
2/20/2021 20:49:05,1.2.5,ProRat2,5,4.08,1,7,Left,Left,36,18,13,8,nan,0.36
2/20/2021 20:51:58,1.2.5,ProRat2,5,4.08,1,7,Right,Left,36,19,13,8,nan,0.22
