MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/15/2023 15:51:27,1.17.0,Bandit,7,4.17,nan,30,80,20,Left,Left,1,0,0,0,nan,nan,0.50
9/15/2023 15:52:18,1.17.0,Bandit,7,4.16,nan,30,80,20,RightWithPellet,Left,1,1,0,0,nan,nan,0.35
9/15/2023 15:52:50,1.17.0,Bandit,7,4.16,nan,30,80,20,LeftWithPellet,Left,1,1,0,0,nan,nan,0.40
9/15/2023 15:53:53,1.17.0,Bandit,7,4.16,nan,30,80,20,LeftWithPellet,Left,1,1,0,0,nan,nan,0.38
9/15/2023 15:57:43,1.17.0,Bandit,7,4.16,nan,30,80,20,RightWithPellet,Left,1,1,0,0,nan,nan,0.28
9/15/2023 16:01:58,1.17.0,Bandit,7,4.16,nan,30,80,20,RightWithPellet,Left,1,1,0,0,nan,nan,0.27
9/15/2023 16:04:04,1.17.0,Bandit,7,4.16,nan,30,80,20,RightWithPellet,Left,1,1,0,0,nan,nan,0.04
9/15/2023 16:08:40,1.17.0,Bandit,7,4.16,nan,30,80,20,LeftWithPellet,Left,1,1,0,0,nan,nan,0.00
9/15/2023 16:18:36,1.17.0,Bandit,7,4.16,nan,30,80,20,LeftWithPellet,Left,1,1,0,0,nan,nan,0.06
9/15/2023 16:24:46,1.17.0,Bandit,7,4.16,nan,30,80,20,LeftWithPellet,Left,1,1,0,0,nan,nan,0.52
9/15/2023 16:35:52,1.17.0,Bandit,7,4.16,2,30,80,20,Pellet,Left,1,1,1,0,Timed_out,nan,nan
9/15/2023 17:13:18,1.17.0,Bandit,7,4.15,nan,30,80,20,Left,Left,2,1,1,1,nan,nan,0.24
9/15/2023 17:13:20,1.17.0,Bandit,7,4.16,1,30,80,20,Pellet,Left,2,1,2,1,0.79,2248,nan
9/15/2023 17:13:44,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,3,1,2,2,nan,nan,0.06
9/15/2023 17:13:45,1.17.0,Bandit,7,4.16,1,30,80,20,Pellet,Left,3,1,3,2,0.48,25,nan
9/15/2023 17:14:06,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,4,1,3,3,nan,nan,0.10
9/15/2023 17:14:08,1.17.0,Bandit,7,4.16,1,30,80,20,Pellet,Left,4,1,4,3,0.36,23,nan
9/15/2023 17:14:29,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,5,1,4,4,nan,nan,0.09
9/15/2023 17:14:30,1.17.0,Bandit,7,4.16,2,30,80,20,Pellet,Left,5,1,5,4,0.06,22,nan
9/15/2023 17:14:38,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,6,1,5,5,nan,nan,0.61
9/15/2023 17:14:39,1.17.0,Bandit,7,4.16,1,30,80,20,Pellet,Left,6,1,6,5,0.24,9,nan
9/15/2023 17:15:01,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,7,1,6,6,nan,nan,1.15
9/15/2023 17:15:03,1.17.0,Bandit,7,4.16,1,30,80,20,Pellet,Left,7,1,7,6,0.60,24,nan
9/15/2023 17:17:17,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,8,1,7,7,nan,nan,0.04
9/15/2023 17:31:33,1.17.0,Bandit,7,4.16,2,30,80,20,Pellet,Left,8,1,8,7,Timed_out,990,nan
9/15/2023 17:32:01,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,9,1,8,8,nan,nan,0.08
9/15/2023 17:32:02,1.17.0,Bandit,7,4.16,1,30,80,20,Pellet,Left,9,1,9,8,0.55,29,nan
9/15/2023 17:58:48,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,10,1,9,9,nan,nan,0.11
9/15/2023 17:58:49,1.17.0,Bandit,7,4.16,2,30,80,20,Pellet,Left,10,1,10,9,0.18,1607,nan
9/15/2023 17:59:24,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,11,1,10,10,nan,nan,0.18
9/15/2023 17:59:25,1.17.0,Bandit,7,4.16,1,30,80,20,Pellet,Left,11,1,11,10,0.24,36,nan
9/15/2023 17:59:53,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,12,1,11,11,nan,nan,0.12
9/15/2023 17:59:54,1.17.0,Bandit,7,4.16,1,30,80,20,Pellet,Left,12,1,12,11,0.36,29,nan
9/15/2023 18:00:18,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,13,1,12,12,nan,nan,0.04
9/15/2023 18:00:19,1.17.0,Bandit,7,4.16,1,30,80,20,Pellet,Left,13,1,13,12,0.42,25,nan
9/15/2023 18:00:42,1.17.0,Bandit,7,4.15,nan,30,80,20,Left,Left,14,1,13,13,nan,nan,0.15
9/15/2023 18:00:43,1.17.0,Bandit,7,4.16,1,30,80,20,Pellet,Left,14,1,14,13,0.30,24,nan
9/15/2023 18:01:01,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,15,1,14,14,nan,nan,0.15
9/15/2023 18:01:03,1.17.0,Bandit,7,4.16,1,30,80,20,Pellet,Left,15,1,15,14,0.36,20,nan
9/15/2023 18:01:28,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,16,1,15,15,nan,nan,0.53
9/15/2023 18:22:55,1.17.0,Bandit,7,4.15,nan,30,80,20,Left,Left,17,1,15,15,nan,nan,0.02
9/15/2023 18:22:55,1.17.0,Bandit,7,4.16,nan,30,80,20,LeftDuringDispense,Left,17,1,15,15,nan,nan,0.07
9/15/2023 18:22:59,1.17.0,Bandit,7,4.16,2,30,80,20,Pellet,Left,17,1,16,15,0.91,1316,nan
9/15/2023 18:23:18,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,18,1,16,16,nan,nan,0.01
9/15/2023 18:23:19,1.17.0,Bandit,7,4.16,1,30,80,20,Pellet,Left,18,1,17,16,0.30,20,nan
9/15/2023 18:23:41,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,19,1,17,17,nan,nan,0.31
9/15/2023 18:23:42,1.17.0,Bandit,7,4.16,1,30,80,20,Pellet,Left,19,1,18,17,0.24,23,nan
9/15/2023 18:24:04,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,20,1,18,18,nan,nan,0.10
9/15/2023 18:24:05,1.17.0,Bandit,7,4.16,1,30,80,20,Pellet,Left,20,1,19,18,0.36,23,nan
9/15/2023 18:24:25,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,21,1,19,19,nan,nan,0.59
9/15/2023 18:24:27,1.17.0,Bandit,7,4.15,1,30,80,20,Pellet,Left,21,1,20,19,1.10,22,nan
9/15/2023 18:24:51,1.17.0,Bandit,7,4.15,nan,30,80,20,Left,Left,22,1,20,20,nan,nan,0.00
9/15/2023 18:24:52,1.17.0,Bandit,7,4.16,1,30,80,20,Pellet,Left,22,1,21,20,0.18,25,nan
9/15/2023 18:36:22,1.17.0,Bandit,7,4.16,nan,30,80,20,Right,Left,22,2,21,21,nan,nan,0.37
9/15/2023 18:42:24,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,23,2,21,21,nan,nan,0.08
9/15/2023 18:42:24,1.17.0,Bandit,7,4.16,nan,30,80,20,LeftDuringDispense,Left,23,2,21,21,nan,nan,0.12
9/15/2023 18:42:25,1.17.0,Bandit,7,4.15,1,30,80,20,Pellet,Left,23,2,22,21,0.67,1053,nan
9/15/2023 18:42:49,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,24,2,22,22,nan,nan,0.05
9/15/2023 18:42:51,1.17.0,Bandit,7,4.16,2,30,80,20,Pellet,Left,24,2,23,22,0.12,26,nan
9/15/2023 18:43:10,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,25,2,23,23,nan,nan,0.35
9/15/2023 18:43:15,1.17.0,Bandit,7,4.15,nan,30,80,20,Left,Left,26,2,23,23,nan,nan,0.26
9/15/2023 19:11:05,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,27,2,23,23,nan,nan,0.18
9/15/2023 19:11:07,1.17.0,Bandit,7,4.16,2,30,80,20,Pellet,Left,27,2,24,23,0.55,1696,nan
9/15/2023 19:11:32,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,28,2,24,24,nan,nan,0.16
9/15/2023 19:11:34,1.17.0,Bandit,7,4.15,2,30,80,20,Pellet,Left,28,2,25,24,0.79,27,nan
9/15/2023 19:11:56,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,29,2,25,25,nan,nan,0.05
9/15/2023 19:11:57,1.17.0,Bandit,7,4.16,1,30,80,20,Pellet,Left,29,2,26,25,0.42,23,nan
9/15/2023 19:12:16,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,30,2,26,26,nan,nan,0.15
9/15/2023 19:12:18,1.17.0,Bandit,7,4.16,1,30,80,20,Pellet,Left,30,2,27,26,0.97,21,nan
9/15/2023 19:12:40,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,31,2,27,27,nan,nan,0.09
9/15/2023 19:12:41,1.17.0,Bandit,7,4.16,1,30,80,20,Pellet,Left,31,2,28,27,0.30,23,nan
9/15/2023 19:13:06,1.17.0,Bandit,7,4.15,nan,30,80,20,Left,Left,32,2,28,28,nan,nan,0.00
9/15/2023 19:13:08,1.17.0,Bandit,7,4.15,2,30,80,20,Pellet,Left,32,2,29,28,0.12,27,nan
9/15/2023 19:13:25,1.17.0,Bandit,7,4.16,nan,30,80,20,Left,Left,33,2,29,29,nan,nan,0.09
9/15/2023 19:13:26,1.17.0,Bandit,7,4.15,1,30,80,20,Pellet,Left,33,2,30,29,1.03,18,nan
9/15/2023 19:13:42,1.17.0,Bandit,7,4.15,nan,30,20,80,Left,Right,34,2,30,0,nan,nan,0.03
9/15/2023 19:13:48,1.17.0,Bandit,7,4.16,nan,30,20,80,Left,Right,35,2,30,0,nan,nan,0.17
9/15/2023 19:13:52,1.17.0,Bandit,7,4.16,nan,30,20,80,Left,Right,36,2,30,0,nan,nan,0.26
9/15/2023 19:23:03,1.17.0,Bandit,7,4.15,nan,30,20,80,Left,Right,37,2,30,0,nan,nan,0.05
9/15/2023 19:30:22,1.17.0,Bandit,7,4.16,nan,30,20,80,Left,Right,38,2,30,0,nan,nan,0.15
9/15/2023 19:44:36,1.17.0,Bandit,7,4.16,nan,30,20,80,Left,Right,39,2,30,0,nan,nan,0.19
9/15/2023 19:44:47,1.17.0,Bandit,7,4.15,nan,30,20,80,Left,Right,40,2,30,0,nan,nan,0.16
9/15/2023 19:45:52,1.17.0,Bandit,7,4.15,nan,30,20,80,Right,Right,40,3,30,0,nan,nan,0.55
9/15/2023 19:45:53,1.17.0,Bandit,7,4.16,nan,30,20,80,LeftinTimeOut,Right,40,3,30,0,nan,nan,nan
9/15/2023 19:49:06,1.17.0,Bandit,7,4.15,nan,30,20,80,Right,Right,40,4,30,0,nan,nan,0.11
9/15/2023 19:49:06,1.17.0,Bandit,7,4.15,nan,30,20,80,RightinTimeout,Right,40,4,30,0,nan,nan,0.00
9/15/2023 19:49:07,1.17.0,Bandit,7,4.16,nan,30,20,80,RightinTimeout,Right,40,4,30,0,nan,nan,0.00
9/15/2023 19:49:07,1.17.0,Bandit,7,4.15,nan,30,20,80,RightinTimeout,Right,40,4,30,0,nan,nan,0.00
9/15/2023 19:49:10,1.17.0,Bandit,7,4.15,nan,30,20,80,Right,Right,40,5,30,0,nan,nan,0.07
9/15/2023 19:49:11,1.17.0,Bandit,7,4.16,nan,30,20,80,RightinTimeout,Right,40,5,30,0,nan,nan,0.00
9/15/2023 19:49:11,1.17.0,Bandit,7,4.15,nan,30,20,80,RightinTimeout,Right,40,5,30,0,nan,nan,0.00
9/15/2023 19:49:11,1.17.0,Bandit,7,4.15,nan,30,20,80,RightinTimeout,Right,40,5,30,0,nan,nan,0.00
9/15/2023 19:56:11,1.17.0,Bandit,7,4.15,nan,30,20,80,Left,Right,41,5,30,0,nan,nan,0.10
9/15/2023 20:04:04,1.17.0,Bandit,7,4.15,nan,30,20,80,Right,Right,41,6,30,0,nan,nan,0.03
9/15/2023 20:04:06,1.17.0,Bandit,7,4.15,1,30,20,80,Pellet,Right,41,6,31,0,1.71,3040,nan
9/15/2023 20:08:22,1.17.0,Bandit,7,4.15,nan,30,20,80,Left,Right,42,6,31,1,nan,nan,0.11
9/15/2023 20:08:23,1.17.0,Bandit,7,4.15,nan,30,20,80,LeftinTimeOut,Right,42,6,31,1,nan,nan,nan
9/15/2023 20:29:37,1.17.0,Bandit,7,4.15,nan,30,20,80,Left,Right,43,6,31,1,nan,nan,0.13
9/15/2023 20:29:39,1.17.0,Bandit,7,4.15,nan,30,20,80,LeftinTimeOut,Right,43,6,31,1,nan,nan,nan
9/15/2023 20:29:43,1.17.0,Bandit,7,4.15,nan,30,20,80,Left,Right,44,6,31,1,nan,nan,0.18
9/15/2023 20:29:45,1.17.0,Bandit,7,4.15,nan,30,20,80,LeftinTimeOut,Right,44,6,31,1,nan,nan,nan
9/15/2023 20:29:46,1.17.0,Bandit,7,4.15,nan,30,20,80,Left,Right,45,6,31,1,nan,nan,0.00
9/15/2023 20:29:47,1.17.0,Bandit,7,4.15,2,30,20,80,Pellet,Right,45,6,32,1,0.24,1541,nan
9/15/2023 20:30:05,1.17.0,Bandit,7,4.15,nan,30,20,80,Left,Right,46,6,32,2,nan,nan,0.02
9/15/2023 20:30:05,1.17.0,Bandit,7,4.15,nan,30,20,80,LeftinTimeOut,Right,46,6,32,2,nan,nan,nan
9/15/2023 20:41:36,1.17.0,Bandit,7,4.15,nan,30,20,80,Left,Right,47,6,32,2,nan,nan,0.11
9/15/2023 20:41:39,1.17.0,Bandit,7,4.15,nan,30,20,80,Left,Right,48,6,32,2,nan,nan,0.00
9/15/2023 20:46:26,1.17.0,Bandit,7,4.15,nan,30,20,80,Left,Right,49,6,32,2,nan,nan,0.11
9/15/2023 20:46:27,1.17.0,Bandit,7,4.15,nan,30,20,80,LeftinTimeOut,Right,49,6,32,2,nan,nan,nan
9/15/2023 20:46:32,1.17.0,Bandit,7,4.15,nan,30,20,80,Left,Right,50,6,32,2,nan,nan,0.33
9/15/2023 20:46:32,1.17.0,Bandit,7,4.15,nan,30,20,80,LeftinTimeOut,Right,50,6,32,2,nan,nan,nan
9/15/2023 20:46:36,1.17.0,Bandit,7,4.15,nan,30,20,80,Left,Right,51,6,32,2,nan,nan,0.26
9/15/2023 20:46:37,1.17.0,Bandit,7,4.15,nan,30,20,80,LeftinTimeOut,Right,51,6,32,2,nan,nan,nan
9/15/2023 20:46:41,1.17.0,Bandit,7,4.14,nan,30,20,80,Left,Right,52,6,32,2,nan,nan,0.18
9/15/2023 20:46:41,1.17.0,Bandit,7,4.15,nan,30,20,80,LeftinTimeOut,Right,52,6,32,2,nan,nan,nan
9/15/2023 20:46:42,1.17.0,Bandit,7,4.15,nan,30,20,80,LeftinTimeOut,Right,52,6,32,2,nan,nan,nan
9/15/2023 20:46:44,1.17.0,Bandit,7,4.15,nan,30,20,80,Left,Right,53,6,32,2,nan,nan,0.24
9/15/2023 20:46:45,1.17.0,Bandit,7,4.15,nan,30,20,80,LeftDuringDispense,Right,53,6,32,2,nan,nan,0.05
9/15/2023 20:46:48,1.17.0,Bandit,7,4.14,2,30,20,80,Pellet,Right,53,6,33,2,0.67,1021,nan
9/15/2023 20:51:45,1.17.0,Bandit,7,4.15,nan,30,20,80,Right,Right,53,7,33,3,nan,nan,0.18
9/15/2023 20:52:46,1.17.0,Bandit,7,4.15,1,30,20,80,Pellet,Right,53,7,34,3,Timed_out,358,nan
9/15/2023 20:53:13,1.17.0,Bandit,7,4.15,nan,30,20,80,Right,Right,53,8,34,4,nan,nan,0.13
9/15/2023 20:53:25,1.17.0,Bandit,7,4.15,nan,30,20,80,RightWithPellet,Right,53,9,34,4,nan,nan,0.10
9/15/2023 20:53:25,1.17.0,Bandit,7,4.16,nan,30,20,80,RightWithPellet,Right,53,10,34,4,nan,nan,0.10
9/15/2023 20:55:11,1.17.0,Bandit,7,4.14,1,30,20,80,Pellet,Right,53,10,35,4,Timed_out,145,nan
9/15/2023 21:08:09,1.17.0,Bandit,7,4.15,nan,30,20,80,Left,Right,54,10,35,5,nan,nan,0.01
9/15/2023 21:12:30,1.17.0,Bandit,7,4.15,nan,30,20,80,Left,Right,55,10,35,5,nan,nan,0.20
9/15/2023 21:12:35,1.17.0,Bandit,7,4.15,nan,30,20,80,Right,Right,55,11,35,5,nan,nan,0.12
9/15/2023 21:12:37,1.17.0,Bandit,7,4.15,1,30,20,80,Pellet,Right,55,11,36,5,1.40,1046,nan
9/15/2023 21:13:36,1.17.0,Bandit,7,4.14,nan,30,20,80,Right,Right,55,12,36,6,nan,nan,0.32
9/15/2023 21:13:39,1.17.0,Bandit,7,4.15,1,30,20,80,Pellet,Right,55,12,37,6,1.71,62,nan
9/15/2023 21:14:06,1.17.0,Bandit,7,4.15,nan,30,20,80,Right,Right,55,13,37,7,nan,nan,0.06
9/15/2023 21:24:45,1.17.0,Bandit,7,4.15,1,30,20,80,Pellet,Right,55,13,38,7,Timed_out,666,nan
9/15/2023 21:25:07,1.17.0,Bandit,7,4.15,nan,30,20,80,Left,Right,56,13,38,8,nan,nan,0.09
9/15/2023 21:25:07,1.17.0,Bandit,7,4.15,nan,30,20,80,LeftDuringDispense,Right,56,13,38,8,nan,nan,0.01
9/15/2023 21:25:11,1.17.0,Bandit,7,4.15,2,30,20,80,Pellet,Right,56,13,39,8,0.48,26,nan
9/15/2023 21:25:26,1.17.0,Bandit,7,4.15,nan,30,20,80,Left,Right,57,13,39,9,nan,nan,0.05
9/15/2023 21:25:27,1.17.0,Bandit,7,4.15,nan,30,20,80,LeftinTimeOut,Right,57,13,39,9,nan,nan,nan
